,iqr-Outlier,iqr-Prob,ifor-Score,ifor-Outlier,ifor-Prob,lof-Score,lof-Outlier,lof-Prob,ocsvm-Score,ocsvm-Outlier,svm-Prob,outlier,actual Outlier
825,1,Likely an Outlier,0.045311116874271806,1,Maybe Outlier,1.0332875935682817,1,Maybe Outlier,9.850877322106934,1,likely no Outlier,1, an Outlier
824,1,Likely an Outlier,0.04241319337374694,1,Maybe Outlier,1.0302677251913746,1,Maybe Outlier,9.851118659203221,1,likely no Outlier,1, an Outlier
823,1,Likely an Outlier,0.043659487442438194,1,Maybe Outlier,1.116155404770154,-1,Maybe Outlier,9.851342548900478,1,likely no Outlier,1, an Outlier
822,-1,Likely no Outlier,-0.014532057110821062,-1,Maybe Outlier,1.3474953460312356,-1,Likely an Outlier,9.851461061013913,1,likely no Outlier,-1, no Outlier
821,1,Likely an Outlier,0.06199739427798623,1,Maybe Outlier,1.008589464322604,1,Maybe Outlier,9.851949011063223,1,likely no Outlier,1, an Outlier
820,1,Likely an Outlier,0.05139509039839946,1,Maybe Outlier,1.001797743067326,1,Maybe Outlier,9.852206927769714,1,likely no Outlier,1, an Outlier
819,1,Likely an Outlier,0.07988653702521714,1,Maybe Outlier,1.0164771799817571,1,Maybe Outlier,9.852478065353587,1,likely no Outlier,1, an Outlier
818,1,Likely an Outlier,0.03661126037873913,1,Maybe Outlier,1.0164771799817574,1,Maybe Outlier,9.852739294817058,1,likely no Outlier,1, an Outlier
817,1,Likely an Outlier,0.004892297536194801,1,Maybe Outlier,1.468653623515425,-1,Likely an Outlier,9.852941429870908,1,likely no Outlier,1, an Outlier
816,1,Likely an Outlier,0.07636467142305259,1,Maybe Outlier,1.0433511904287713,1,Maybe Outlier,9.853238289106041,1,likely no Outlier,1, an Outlier
815,1,Likely an Outlier,0.0782501291602406,1,Maybe Outlier,1.0552117861504784,1,Maybe Outlier,9.853503064269535,1,likely no Outlier,1, an Outlier
814,-1,Likely no Outlier,-0.013846190690113835,-1,Maybe Outlier,1.5830492503907903,-1,Likely an Outlier,9.853562598173971,1,likely no Outlier,-1, no Outlier
813,1,Likely an Outlier,0.05893512034024129,1,Maybe Outlier,0.9976043277894788,1,Likely no Outlier,9.85404270260529,1,likely no Outlier,1, an Outlier
812,1,Likely an Outlier,-0.024418212826425534,-1,Maybe Outlier,1.4929591123966905,-1,Likely an Outlier,9.854163778045017,1,likely no Outlier,-1, no Outlier
811,1,Likely an Outlier,0.08464386564516352,1,Maybe Outlier,0.9832478214243299,1,Likely no Outlier,9.854553508806347,1,likely no Outlier,1, an Outlier
810,1,Likely an Outlier,0.044031142400975276,1,Maybe Outlier,1.0377835832479207,1,Maybe Outlier,9.854782680713406,1,likely no Outlier,1, an Outlier
809,1,Likely an Outlier,-0.013142063490492628,-1,Maybe Outlier,1.5008273996201391,-1,Likely an Outlier,9.854905369358386,1,likely no Outlier,-1, no Outlier
808,1,Likely an Outlier,0.05773793682964473,1,Maybe Outlier,1.0425666401798357,1,Maybe Outlier,9.855326497615485,1,likely no Outlier,1, an Outlier
807,1,Likely an Outlier,0.07279889047378602,1,Maybe Outlier,0.9569538601114784,1,Likely no Outlier,9.855544689076684,1,likely no Outlier,1, an Outlier
806,1,Likely an Outlier,0.003060515378334294,1,Maybe Outlier,0.9648677348883794,1,Likely no Outlier,9.855819775669255,1,likely no Outlier,-1, no Outlier
805,1,Likely an Outlier,0.03793369935902047,1,Maybe Outlier,0.9703047225078244,1,Likely no Outlier,9.856047851389812,1,likely no Outlier,1, an Outlier
804,1,Likely an Outlier,0.08607933317240651,1,Maybe Outlier,1.0039474384710152,1,Maybe Outlier,9.856335180063486,1,likely no Outlier,1, an Outlier
803,-1,Likely no Outlier,-0.03657423414671768,-1,Maybe Outlier,1.0474860512978597,1,Maybe Outlier,9.856382940480081,1,likely no Outlier,-1, no Outlier
802,1,Likely an Outlier,0.050756317608271095,1,Maybe Outlier,1.0361672081261974,1,Maybe Outlier,9.856835810181531,1,likely no Outlier,1, an Outlier
801,1,Likely an Outlier,0.08635568204714988,1,Maybe Outlier,1.0517025003923837,1,Maybe Outlier,9.857085264532286,1,likely no Outlier,1, an Outlier
800,1,Likely an Outlier,-0.011190719267248905,-1,Maybe Outlier,1.2228743996786222,1,Likely an Outlier,9.857240740327766,1,likely no Outlier,-1, no Outlier
799,1,Likely an Outlier,0.05714191260119539,1,Maybe Outlier,0.947013716741808,1,Likely no Outlier,9.857574422348536,1,likely no Outlier,1, an Outlier
798,1,Likely an Outlier,0.033316300384539255,1,Maybe Outlier,1.0421200458720095,1,Maybe Outlier,9.857829751062827,1,likely no Outlier,1, an Outlier
797,1,Likely an Outlier,0.07108249175516573,1,Maybe Outlier,0.9655290576448017,1,Likely no Outlier,9.85805495374841,1,likely no Outlier,1, an Outlier
796,-1,Likely no Outlier,-0.02178749393742241,-1,Maybe Outlier,1.4450579549896148,-1,Likely an Outlier,9.858037647955706,1,likely no Outlier,-1, no Outlier
795,-1,Likely no Outlier,-0.04941173079086136,-1,Maybe Outlier,0.972214944482588,1,Likely no Outlier,9.858256820876994,1,likely no Outlier,-1, no Outlier
794,1,Likely an Outlier,0.07333044909281305,1,Maybe Outlier,1.0061990805172065,1,Maybe Outlier,9.85879718088612,1,likely no Outlier,1, an Outlier
793,1,Likely an Outlier,0.04030311020521543,1,Maybe Outlier,1.0092996034112702,1,Maybe Outlier,9.859051890158016,1,likely no Outlier,1, an Outlier
792,1,Likely an Outlier,0.07767870142961569,1,Maybe Outlier,0.9959860479151004,1,Likely no Outlier,9.859279900053119,1,likely no Outlier,1, an Outlier
791,1,Likely an Outlier,0.01995824218721154,1,Maybe Outlier,1.296851632073158,-1,Likely an Outlier,9.85950806034634,1,likely no Outlier,1, an Outlier
790,-1,Likely no Outlier,-0.04148434665859568,-1,Maybe Outlier,1.5374379506973557,-1,Likely an Outlier,9.8595459895196,1,likely no Outlier,-1, no Outlier
789,1,Likely an Outlier,-0.001314104911474434,-1,Maybe Outlier,0.950408083091735,1,Likely no Outlier,9.85991865475448,1,likely no Outlier,-1, no Outlier
788,1,Likely an Outlier,0.08435680191392914,1,Maybe Outlier,0.9833380099549991,1,Likely no Outlier,9.860250334843581,1,likely no Outlier,1, an Outlier
787,-1,Likely no Outlier,-0.05289717960358453,-1,Maybe Outlier,1.0916533078207533,1,Maybe Outlier,9.860158344934998,1,likely no Outlier,-1, no Outlier
786,1,Likely an Outlier,0.04100511636396176,1,Maybe Outlier,1.0136885228156298,1,Maybe Outlier,9.860724901336557,1,likely no Outlier,1, an Outlier
785,-1,Likely no Outlier,-0.024961286300057783,-1,Maybe Outlier,1.3446611594562425,1,Likely an Outlier,9.860657244281233,1,likely no Outlier,-1, no Outlier
784,1,Likely an Outlier,0.06888949585487203,1,Maybe Outlier,1.009624394321672,1,Maybe Outlier,9.861196338958221,1,likely no Outlier,1, an Outlier
783,1,Likely an Outlier,0.05878094508181775,1,Maybe Outlier,1.0298776020131857,1,Maybe Outlier,9.861397796629642,1,likely no Outlier,1, an Outlier
782,-1,Likely no Outlier,-0.01645857079819013,-1,Maybe Outlier,1.0888822615131324,1,Maybe Outlier,9.86151354526837,1,likely no Outlier,-1, no Outlier
781,1,Likely an Outlier,0.06393713272422274,1,Maybe Outlier,1.0424562300659261,1,Maybe Outlier,9.861867011445444,1,likely no Outlier,1, an Outlier
780,-1,Likely no Outlier,-0.06502790402373226,-1,Maybe Outlier,1.1057419477204298,1,Maybe Outlier,9.861670456552313,1,likely no Outlier,-1, no Outlier
779,1,Likely an Outlier,0.06152877191013789,1,Maybe Outlier,1.0284865835447006,1,Maybe Outlier,9.862339675734138,1,likely no Outlier,1, an Outlier
778,1,Likely an Outlier,-0.046589661690275674,-1,Maybe Outlier,1.3514374369080961,-1,Likely an Outlier,9.86258212294999,1,likely no Outlier,-1, no Outlier
777,1,Likely an Outlier,0.07925138059916098,1,Maybe Outlier,0.9665028612527733,1,Likely no Outlier,9.862817359311139,1,likely no Outlier,1, an Outlier
776,-1,Likely no Outlier,-0.05552349146410018,-1,Maybe Outlier,1.0615711535635277,1,Maybe Outlier,9.862713388069874,1,likely no Outlier,-1, no Outlier
775,-1,Likely no Outlier,-0.06623317749382773,-1,Maybe Outlier,1.2214241588412627,-1,Likely an Outlier,9.862789764078412,1,likely no Outlier,-1, no Outlier
774,1,Likely an Outlier,0.03600593328464152,1,Maybe Outlier,1.0005220338382474,1,Maybe Outlier,9.863473555696961,1,likely no Outlier,1, an Outlier
773,1,Likely an Outlier,0.01691238197318845,1,Maybe Outlier,1.0880736841642902,-1,Maybe Outlier,9.863698459320068,1,likely no Outlier,-1, no Outlier
772,1,Likely an Outlier,0.07657207391884763,1,Maybe Outlier,1.0440433261034516,1,Maybe Outlier,9.863948899314392,1,likely no Outlier,1, an Outlier
771,-1,Likely no Outlier,-0.025549010511045966,-1,Maybe Outlier,1.289816917307953,1,Likely an Outlier,9.863853018021956,1,likely no Outlier,-1, no Outlier
770,1,Likely an Outlier,0.07692716778041386,1,Maybe Outlier,0.9726070496650655,1,Likely no Outlier,9.864401097486285,1,likely no Outlier,1, an Outlier
769,1,Likely an Outlier,0.05814772615438274,1,Maybe Outlier,1.2745725452916703,-1,Likely an Outlier,9.864619971133134,1,likely no Outlier,1, an Outlier
768,1,Likely an Outlier,0.06897934222167812,1,Maybe Outlier,0.9609383992818682,1,Likely no Outlier,9.86483015441694,1,likely no Outlier,1, an Outlier
767,1,Likely an Outlier,0.07370532824705822,1,Maybe Outlier,0.9541498920769689,1,Likely no Outlier,9.86506086880973,1,likely no Outlier,1, an Outlier
766,1,Likely an Outlier,0.007427672741719182,1,Maybe Outlier,1.17408366156095,1,Maybe Outlier,9.865197896264513,1,likely no Outlier,-1, no Outlier
765,1,Likely an Outlier,-0.017332689927677114,-1,Maybe Outlier,1.2300966536456737,1,Likely an Outlier,9.865321656967792,1,likely no Outlier,-1, no Outlier
764,1,Likely an Outlier,-0.040096216528874074,-1,Maybe Outlier,1.1418186181801495,1,Maybe Outlier,9.865730583887753,1,likely no Outlier,-1, no Outlier
763,1,Likely an Outlier,0.07598011197255061,1,Maybe Outlier,1.0009866290371954,1,Maybe Outlier,9.86594751652365,1,likely no Outlier,1, an Outlier
762,-1,Likely no Outlier,-0.008872667904304077,-1,Maybe Outlier,1.0986510737858146,1,Maybe Outlier,9.865904492400485,1,likely no Outlier,-1, no Outlier
761,1,Likely an Outlier,0.07707658367365477,1,Maybe Outlier,0.9966887263477524,1,Likely no Outlier,9.866369859469975,1,likely no Outlier,1, an Outlier
760,1,Likely an Outlier,0.08039417995844528,1,Maybe Outlier,1.0062341595441997,1,Maybe Outlier,9.866599990389977,1,likely no Outlier,1, an Outlier
759,1,Likely an Outlier,0.037389594698756856,1,Maybe Outlier,1.1032443288289975,-1,Maybe Outlier,9.866773054194656,1,likely no Outlier,1, an Outlier
758,1,Likely an Outlier,0.0027953707738429534,1,Maybe Outlier,1.410818923136824,-1,Likely an Outlier,9.866919213767636,1,likely no Outlier,-1, no Outlier
757,1,Likely an Outlier,0.07611648106557994,1,Maybe Outlier,0.9860464228715393,1,Likely no Outlier,9.867238514235794,1,likely no Outlier,1, an Outlier
756,1,Likely an Outlier,0.011573132723014967,1,Maybe Outlier,1.273736218007032,-1,Likely an Outlier,9.86739226970207,1,likely no Outlier,-1, no Outlier
755,1,Likely an Outlier,0.07729197007146993,1,Maybe Outlier,0.9895372670580459,1,Likely no Outlier,9.867660495663847,1,likely no Outlier,1, an Outlier
754,1,Likely an Outlier,-0.019172378820357383,-1,Maybe Outlier,1.247411147848614,1,Likely an Outlier,9.8677494979141,1,likely no Outlier,-1, no Outlier
753,1,Likely an Outlier,-0.011720571542125469,-1,Maybe Outlier,1.2982440895140417,-1,Likely an Outlier,9.867973251323729,1,likely no Outlier,-1, no Outlier
752,1,Likely an Outlier,0.041090875084861145,1,Maybe Outlier,1.0701360066336136,1,Maybe Outlier,9.868295299431495,1,likely no Outlier,1, an Outlier
751,-1,Likely no Outlier,-0.007890561242728245,-1,Maybe Outlier,1.120519183196635,1,Maybe Outlier,9.868280078705158,1,likely no Outlier,-1, no Outlier
750,1,Likely an Outlier,0.08102376112865162,1,Maybe Outlier,1.010132667722672,1,Maybe Outlier,9.86871064770025,1,likely no Outlier,1, an Outlier
749,1,Likely an Outlier,0.051605325363166865,1,Maybe Outlier,0.9499383868488775,1,Likely no Outlier,9.868896917659173,1,likely no Outlier,1, an Outlier
748,1,Likely an Outlier,0.07849336892669123,1,Maybe Outlier,0.9632626536185491,1,Likely no Outlier,9.869108270453845,1,likely no Outlier,1, an Outlier
747,1,Likely an Outlier,0.014043122240379291,1,Maybe Outlier,1.56003903005078,-1,Likely an Outlier,9.869300431040655,1,likely no Outlier,1, an Outlier
746,1,Likely an Outlier,0.07567728762478598,1,Maybe Outlier,1.01679854969017,1,Maybe Outlier,9.869526747494257,1,likely no Outlier,1, an Outlier
745,1,Likely an Outlier,0.0661446315029699,1,Maybe Outlier,1.063420697985716,1,Maybe Outlier,9.869698716397705,1,likely no Outlier,1, an Outlier
744,1,Likely an Outlier,0.07853764325168411,1,Maybe Outlier,0.9602707723162304,1,Likely no Outlier,9.869927493378851,1,likely no Outlier,1, an Outlier
743,1,Likely an Outlier,0.027578189829594646,1,Maybe Outlier,1.4518203934579543,-1,Likely an Outlier,9.870067851368008,1,likely no Outlier,-1, no Outlier
742,1,Likely an Outlier,0.09031542306489826,1,Maybe Outlier,0.9334538458260588,1,Likely no Outlier,9.870333701104673,1,likely no Outlier,1, an Outlier
741,1,Likely an Outlier,0.04777745251675847,1,Maybe Outlier,0.9691299749143848,1,Likely no Outlier,9.870539895801446,1,likely no Outlier,1, an Outlier
740,1,Likely an Outlier,0.006382643471629645,1,Maybe Outlier,1.360733401204019,-1,Likely an Outlier,9.870629580957283,1,likely no Outlier,-1, no Outlier
739,-1,Likely no Outlier,-0.030872430777610482,-1,Maybe Outlier,1.4480587515068626,-1,Likely an Outlier,9.8707263773786,1,likely no Outlier,-1, no Outlier
738,1,Likely an Outlier,0.04435838825298155,1,Maybe Outlier,1.0417270384664072,1,Maybe Outlier,9.871135078753868,1,likely no Outlier,1, an Outlier
737,1,Likely an Outlier,0.07213799747080724,1,Maybe Outlier,1.0191776746918892,1,Maybe Outlier,9.871331554046808,1,likely no Outlier,1, an Outlier
736,1,Likely an Outlier,0.07359251088499202,1,Maybe Outlier,1.078639445380055,1,Maybe Outlier,9.871520957011127,1,likely no Outlier,1, an Outlier
735,1,Likely an Outlier,0.08330124609578904,1,Maybe Outlier,0.9816259751207923,1,Likely no Outlier,9.871707726807072,1,likely no Outlier,1, an Outlier
734,1,Likely an Outlier,0.027584902275720857,1,Maybe Outlier,1.0150965658850812,1,Maybe Outlier,9.871901466320422,1,likely no Outlier,-1, no Outlier
733,1,Likely an Outlier,0.013449121904548167,1,Maybe Outlier,1.3703540352057386,-1,Likely an Outlier,9.872082683629664,1,likely no Outlier,1, an Outlier
732,1,Likely an Outlier,0.08032255218028506,1,Maybe Outlier,1.0987946205685906,1,Maybe Outlier,9.872297446687043,1,likely no Outlier,1, an Outlier
731,1,Likely an Outlier,0.07626102131698892,1,Maybe Outlier,0.9272431293285814,1,Likely no Outlier,9.872494547348404,1,likely no Outlier,1, an Outlier
730,1,Likely an Outlier,0.07666238169458073,1,Maybe Outlier,0.9581782245860009,1,Likely no Outlier,9.87268564546212,1,likely no Outlier,1, an Outlier
729,1,Likely an Outlier,0.053041129479138915,1,Maybe Outlier,0.9839752245647873,1,Likely no Outlier,9.87287573954573,1,likely no Outlier,1, an Outlier
728,1,Likely an Outlier,0.08310660015942362,1,Maybe Outlier,0.9609647873874186,1,Likely no Outlier,9.873054519464743,1,likely no Outlier,1, an Outlier
727,1,Likely an Outlier,-0.01749318870341121,-1,Maybe Outlier,1.4645242224927668,-1,Likely an Outlier,9.873060392713594,1,likely no Outlier,-1, no Outlier
726,1,Likely an Outlier,0.039489095360394744,1,Maybe Outlier,0.9796688523913444,1,Likely no Outlier,9.873436459497523,1,likely no Outlier,1, an Outlier
725,1,Likely an Outlier,0.07412910048227522,1,Maybe Outlier,1.042343689712578,1,Maybe Outlier,9.873621048738759,1,likely no Outlier,1, an Outlier
724,1,Likely an Outlier,0.008860693797814068,1,Maybe Outlier,1.3753766090479274,-1,Likely an Outlier,9.873704025009863,1,likely no Outlier,-1, no Outlier
723,1,Likely an Outlier,0.00092633027897282,1,Maybe Outlier,1.4388205798808773,-1,Likely an Outlier,9.87386029732663,1,likely no Outlier,-1, no Outlier
722,1,Likely an Outlier,0.02309340612302424,1,Maybe Outlier,1.2761862000739561,-1,Likely an Outlier,9.874131817040722,1,likely no Outlier,-1, no Outlier
721,1,Likely an Outlier,0.07411747479249708,1,Maybe Outlier,1.0865351632284266,1,Maybe Outlier,9.87436686306176,1,likely no Outlier,1, an Outlier
720,1,Likely an Outlier,-0.008643026835848167,-1,Maybe Outlier,1.2264570487747486,1,Likely an Outlier,9.874427294788763,1,likely no Outlier,-1, no Outlier
719,1,Likely an Outlier,0.0628435324954707,1,Maybe Outlier,0.9952547375562357,1,Likely no Outlier,9.874729710273828,1,likely no Outlier,1, an Outlier
718,1,Likely an Outlier,0.0776532025400693,1,Maybe Outlier,1.046727697334913,1,Maybe Outlier,9.874899076095812,1,likely no Outlier,1, an Outlier
717,1,Likely an Outlier,0.08255064893031971,1,Maybe Outlier,0.9952547375562354,1,Likely no Outlier,9.875092256251166,1,likely no Outlier,1, an Outlier
716,1,Likely an Outlier,0.0914226353670829,1,Maybe Outlier,1.0203493178833811,1,Maybe Outlier,9.875272061768062,1,likely no Outlier,1, an Outlier
715,1,Likely an Outlier,-0.048984146937811834,-1,Maybe Outlier,1.421005450118359,-1,Likely an Outlier,9.875413718063953,1,likely no Outlier,-1, no Outlier
714,1,Likely an Outlier,0.006647656720955242,1,Maybe Outlier,1.2389861467558503,1,Likely an Outlier,9.87550454290603,1,likely no Outlier,-1, no Outlier
713,1,Likely an Outlier,0.07702134340651368,1,Maybe Outlier,1.0335574773968448,1,Maybe Outlier,9.87578248599803,1,likely no Outlier,1, an Outlier
712,1,Likely an Outlier,-0.011716319285269727,-1,Maybe Outlier,1.2988176671471916,-1,Likely an Outlier,9.875838537252504,1,likely no Outlier,-1, no Outlier
711,1,Likely an Outlier,0.022062700812153224,1,Maybe Outlier,1.2559824506957493,-1,Likely an Outlier,9.87604801760794,1,likely no Outlier,-1, no Outlier
710,1,Likely an Outlier,-0.0017679562089936152,-1,Maybe Outlier,1.0278662748937215,1,Maybe Outlier,9.876304130291988,1,likely no Outlier,1, an Outlier
709,1,Likely an Outlier,0.0910402796377654,1,Maybe Outlier,0.9693336043226546,1,Likely no Outlier,9.87650097429477,1,likely no Outlier,1, an Outlier
708,1,Likely an Outlier,0.09441214302732037,1,Maybe Outlier,0.9699042612220709,1,Likely no Outlier,9.876673802653674,1,likely no Outlier,1, an Outlier
707,1,Likely an Outlier,-0.016938826911022553,-1,Maybe Outlier,0.9753829560259678,1,Likely no Outlier,9.876847473664688,1,likely no Outlier,-1, no Outlier
706,1,Likely an Outlier,0.017457914945199215,1,Maybe Outlier,1.3865609460196444,-1,Likely an Outlier,9.8769364080014,1,likely no Outlier,-1, no Outlier
705,1,Likely an Outlier,0.05318398528649665,1,Maybe Outlier,1.0197900547093603,1,Maybe Outlier,9.8771910262696,1,likely no Outlier,1, an Outlier
704,1,Likely an Outlier,0.07338370921684118,1,Maybe Outlier,0.9136499609345983,1,Likely no Outlier,9.877351468753556,1,likely no Outlier,1, an Outlier
703,1,Likely an Outlier,0.014350040880437342,1,Maybe Outlier,0.977733162138391,1,Likely no Outlier,9.877522452173615,1,likely no Outlier,1, an Outlier
702,1,Likely an Outlier,0.06714251461475373,1,Maybe Outlier,1.1032176018546298,1,Maybe Outlier,9.87766760394801,1,likely no Outlier,1, an Outlier
701,1,Likely an Outlier,0.08746151670596031,1,Maybe Outlier,1.0030610045539334,1,Maybe Outlier,9.877863707356035,1,likely no Outlier,1, an Outlier
